GlobalID,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
103945,1.696230982,5.058171903,4.706105066,5.256056335,2.551401906,5.691718015,5.403687728,5.572614202,3.046381244,5.627129866,3.689185957,1.687179487,1.560556803,1.540828782,13.43288611,1.167127917,0.56361865,4.525776871,2.497818793,4.04073986,0.819802537,2.315790989,0.430985214,1.873257743,1.334445585,1.678814135,3.590299687,4.657293703,5.357834108,1.613138686
103949,1.73744877,5.126514294,4.669595853,5.279271127,2.531419943,5.722927429,5.338358082,5.463482275,3.068112245,5.549655588,3.717717071,1.654298874,1.528677717,1.517026065,13.39225353,1.158445545,0.55795924,4.509335007,2.529098155,4.053510966,0.774452996,2.32618779,0.449048181,1.841319358,1.354764344,1.677040816,3.610694612,4.670102771,5.194890397,1.555172414
103951,1.709969008,5.104552583,4.633086639,5.257313213,2.553710871,5.637780116,5.279357782,5.385962781,3.004881809,5.487841515,3.725618735,1.665129781,1.426019121,1.43846318,13.62838634,1.162083054,0.530106208,4.486033691,2.534582978,3.970302019,0.756704891,2.315719923,0.513975667,1.861927291,1.352649573,1.684480987,3.631659187,4.691177538,5.362436071,1.5625
103953,1.715432099,5.072404685,4.614832032,5.235126302,2.555944249,5.714322404,5.346701475,5.460037504,3.051744186,5.6091611,3.696703746,1.662398137,1.518261392,1.49845457,13.93896738,1.162490108,0.582246218,4.464719866,2.495476244,4.015899307,0.718417766,2.308391603,0.484327051,1.861986728,1.336056009,1.686627907,3.590657933,4.40104423,5.501084051,1.666666667
103955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103963,1.727870813,5.169537042,4.74261428,5.325801422,2.513721967,5.883967199,5.556021443,5.77544345,3.086829837,5.552973817,3.746662868,1.666475973,1.546604502,1.511962255,13.84119806,1.160678651,0.567410016,4.562682919,2.65543463,4.116793379,0.69698695,2.329003672,0.429053854,1.82835644,1.361175115,1.698717949,3.621287273,4.832987478,5.298924879,1.644736842
103965,1.711697723,5.092434288,4.627469837,5.263990098,2.572657509,5.676048148,5.340600707,5.468196373,3.066036128,5.463948278,3.717034294,1.671543463,1.529203173,1.497493504,13.46789835,1.167180524,0.591762025,4.497315709,2.4647791,4.002517447,0.879252881,2.305868329,0.454689962,1.860164503,1.355321697,1.693677573,3.6067723,4.642325852,5.251211136,1.70979021
103967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104225,1.701847903,5.092246792,4.647690324,5.286551211,2.525379513,5.740471415,5.339295797,5.462609636,2.978098291,5.509110664,3.726525647,1.694266382,1.552099984,1.549555783,13.6029265,1.154582215,0.588521338,4.458014884,2.469940733,3.987623588,0.736501438,2.318664171,0.395017403,1.873099062,1.339572193,1.679665242,3.618551395,4.621616747,5.302186386,1.69
104227,1.71648073,5.024501169,4.701809864,5.246739751,2.601226567,5.695775861,5.428403678,5.59282451,3.038220425,5.55364878,3.683325692,1.665889114,1.614344141,1.589940632,13.72147643,1.162378507,0.555741336,4.4857686,2.494983964,3.999024767,0.734549005,2.325547601,0.453344926,1.871805762,1.331440162,1.666346478,3.606305878,4.646422657,5.215305323,1.691919192
104229,1.703205791,5.02412486,4.698418916,5.247665635,2.540830032,5.6293276,5.280974937,5.37294568,3.105881344,5.558961497,3.702518713,1.661985019,1.579768306,1.493622714,13.51277021,1.171262149,0.570483986,4.515883162,2.529172335,4.044213225,0.89070199,2.31668249,0.486068603,1.867982067,1.371041879,1.670953361,3.60807786,4.510143759,5.335654158,1.653284672
104235,1.72517912,5.045241416,4.700889464,5.240493957,2.555095887,5.70394101,5.223558896,5.309292003,3.071244856,5.53356153,3.725595925,1.673010974,1.593193255,1.516707535,13.29758668,1.158590027,0.581784668,4.490652646,2.539374838,4.061302642,0.840152095,2.310828254,0.511558197,1.846784088,1.331104252,1.673525377,3.594780442,4.732086655,5.432476155,1.636075949
104237,1.773731884,5.028633933,4.657426115,5.253787648,2.567195315,5.667643124,5.188397899,5.268753521,3.095639944,5.518196592,3.699131444,1.674947146,1.483683548,1.471946327,13.27839372,1.161668637,0.574206502,4.452533113,2.481251048,4.011754735,0.900319019,2.320368461,0.509289439,1.867404813,1.352910053,1.665787623,3.602773557,4.664170252,5.249095356,1.423076923
104239,1.704628502,4.981008084,4.735312437,5.238990335,2.547045545,5.686439367,5.267078911,5.364680122,3.054054054,5.490691639,3.700698502,1.702227433,1.556705014,1.479954932,13.321302,1.149175694,0.569335248,4.448450199,2.508250416,4.050047676,0.798517007,2.309293252,0.468937426,1.859835395,1.343309859,1.684488837,3.552281051,4.775933633,5.366158386,1.589041096
104241,1.700834327,5.090487092,4.685242658,5.256422375,2.641195938,5.664715808,5.310922187,5.438421558,3.130128957,5.492726826,3.687871311,1.685979143,1.573993558,1.582737673,13.30763211,1.181338367,0.555824725,4.49632649,2.428310891,3.93612918,0.896561226,2.325617102,0.445385719,1.864884276,1.367715618,1.694021102,3.599009057,4.653049046,5.359322582,1.676056338
104243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104253,1.699965493,5.073591507,4.669595853,5.280505087,2.560964227,5.857143226,5.371698703,5.529294487,3.081545795,5.552847221,3.730803213,1.660805301,1.550039749,1.553809575,14.14499583,1.159979385,0.547214338,4.53598013,2.56493294,4.014222274,0.727665621,2.332854225,0.473543542,1.869477223,1.340978593,1.680796731,3.63843829,4.864005665,5.34006728,1.581699346
104528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104532,1.740740741,5.095547166,4.685242658,5.277812811,2.56254347,5.655948901,5.293940509,5.426494785,3.055099648,5.54829639,3.713864923,1.682188591,1.446473931,1.394091875,13.36788452,1.200111132,0.561966086,4.526020124,2.471223093,4.028044186,0.776347429,2.323298927,0.469485787,1.855895008,1.351635514,1.700468933,3.607028868,4.672555229,5.210762373,1.611111111
104534,1.707475623,5.015993333,4.651341246,5.263016886,2.553250291,5.724816253,5.36449777,5.521577128,3.032024062,5.444674074,3.734624368,1.680599647,1.465763509,1.442547578,13.64385566,1.150696732,0.561485977,4.521922477,2.517264574,3.903389072,0.828251349,2.320845442,0.419174687,1.864038989,1.365853659,1.667551309,3.641127161,4.73635452,5.300845952,1.566666667
104536,1.697910296,5.026230926,4.645256377,5.26481376,2.580808324,5.657330342,5.315957292,5.437389459,3.066683536,5.593536241,3.705396439,1.700285044,1.567864399,1.549500436,13.31953552,1.162698734,0.565126396,4.49178438,2.53268171,4.009544338,0.85325168,2.319533486,0.472090216,1.855714867,1.353755869,1.677850877,3.587712247,4.588905472,5.320651608,1.5
104538,1.70543771,5.101176757,4.685242658,5.272994933,2.516380456,5.730562412,5.381737788,5.528610018,3.063013468,5.553600792,3.72242458,1.679107744,1.539542389,1.49867704,13.35640677,1.167535296,0.575545857,4.496687782,2.587679743,4.091471914,0.944074367,2.318673982,0.470079877,1.866360626,1.331464646,1.658400673,3.612585663,4.695079599,5.172002385,1.619186047
104540,1.722741433,5.070877686,4.618482954,5.270128749,2.531472845,5.755656042,5.396911473,5.572783228,3.046885695,5.538720565,3.743292786,1.682939363,1.521101213,1.530380515,14.03437754,1.161802843,0.552815653,4.554789993,2.677031437,3.979079385,0.918763581,2.326687974,0.493506334,1.861626664,1.347136488,1.688911704,3.65562303,4.855032916,5.221670427,1.617834395
104544,1.710790274,4.946605658,4.66229401,5.213368541,2.560060198,5.696072616,5.235305135,5.348936752,3.109109312,5.501622155,3.665377055,1.701365015,1.557390432,1.527795506,12.9638267,1.18544135,0.573890512,4.423887359,2.331190667,3.99034847,0.74494634,2.313942159,0.453267064,1.879822159,1.347944051,1.679976383,3.536404576,4.528974205,5.174029583,1.523026316
104546,1.722101449,5.055850311,4.728572274,5.263949339,2.567659733,5.704098468,5.35759356,5.474414385,3.036666667,5.54771805,3.704488682,1.676408077,1.60278797,1.531570095,13.65272808,1.170918638,0.56543576,4.519610514,2.571084574,4.038921949,0.87137636,2.323127253,0.447010537,1.847208805,1.34929078,1.703859649,3.622639354,4.666538954,5.285450934,1.587962963
104548,1.751572327,5.130641526,4.657426115,5.274073207,2.58259469,5.735769428,5.357482014,5.495206798,3.049180328,5.538306762,3.733494051,1.694805195,1.4822686,1.464367534,14.08948644,1.158719695,0.552830525,4.553138018,2.604530336,3.984346234,0.769708327,2.324090006,0.512404808,1.843391209,1.349168646,1.682669789,3.645435802,4.737586627,5.274760019,1.435294118
104550,1.708082027,5.174119321,4.651341246,5.304357173,2.607593084,5.80895347,5.426265502,5.599119057,3.037470726,5.597068961,3.738237141,1.66336056,1.506305355,1.439148353,14.18858281,1.147788406,0.574019811,4.460315668,2.566639239,4.037393065,0.686404415,2.336993689,0.518653665,1.872623678,1.334309133,1.652810304,3.598295407,4.782885367,5.326012885,1.641025641
104552,1.724698795,5.032519466,4.622655435,5.244222932,2.507508319,5.704779941,5.36004183,5.53592367,3.04619883,5.544477109,3.74528151,1.674269006,1.519097341,1.48976834,13.76342595,1.170767875,0.530145288,4.56172006,2.584334699,3.982170289,0.758332096,2.319801403,0.489793369,1.862331988,1.365497076,1.669590643,3.695887793,4.607605504,5.218626286,1.584415584
104554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104564,1.690270936,5.070855906,4.647690324,5.265241231,2.502503852,5.613843564,5.334962692,5.431622796,3.134389671,5.531218958,3.690772737,1.679577465,1.459059937,1.440432836,13.60052138,1.178349988,0.554891435,4.504026193,2.510404438,4.067872031,0.779245641,2.313299415,0.524521372,1.912868781,1.331367925,1.643192488,3.550049338,4.697264852,5.132135695,1.697368421
104874,1.70469508,5.027424743,4.683286808,5.256425405,2.576972226,5.653654588,5.280944629,5.415974465,3.056814281,5.54213613,3.69922184,1.674897119,1.50117564,1.494454847,13.14584667,1.159319133,0.594497335,4.48113466,2.423752296,4.052175346,0.814361018,2.309835379,0.472934806,1.867563951,1.344318572,1.674133196,3.552226426,4.636149889,5.248935256,1.467741935
104882,1.702575263,5.055742571,4.633086639,5.2728324,2.591455562,5.6869646,5.331004747,5.471838524,3.103199719,5.672490052,3.693943321,1.670837678,1.596808652,1.546969229,13.84342526,1.184755479,0.568082341,4.482891312,2.565282461,3.935787069,0.795273527,2.317356693,0.433928801,1.864362762,1.329336114,1.679324895,3.569833751,4.639431312,5.269174722,1.658653846
104884,1.683513839,5.086014916,4.659638794,5.254014589,2.637408129,5.652156876,5.275454438,5.415746947,3.089369159,5.517583183,3.683385997,1.673210162,1.509156731,1.497206903,13.43058129,1.152271014,0.582350143,4.484662978,2.377846097,4.019927228,0.805237191,2.318500303,0.481822477,1.881196269,1.334298957,1.6875,3.537667446,4.46795689,5.273313822,1.440298507
104886,1.718710493,5.093968236,4.696977763,5.283967694,2.491808397,5.712185528,5.472793382,5.656354325,3.085308057,5.582939167,3.73494211,1.666865316,1.564655141,1.546210792,13.67672575,1.14853597,0.562022903,4.522190961,2.63600146,4.123136254,0.727736731,2.3351227,0.509190566,1.854081826,1.336722488,1.656398104,3.652442247,4.6970397,5.303040292,1.592105263
104888,1.713685474,5.041640305,4.614832032,5.268375556,2.553035379,5.601868758,5.371701689,5.530700538,3.108951708,5.533908011,3.702159369,1.665505226,1.620982388,1.545195399,13.47901423,1.152685043,0.574331348,4.486168424,2.520668754,4.005181747,0.82503209,2.314581771,0.46481837,1.88926829,1.355140187,1.690223793,3.586408279,4.542500202,5.158951875,1.661971831
104890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
