GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
103445,-84.1894,81.91517,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.56653101,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437912,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103446,-80.9957,81.91517,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.56653101,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437912,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103447,-77.802,81.91517,1.333333333,10.49339899,NA,6.916687912,2.984915357,6.729011392,8.913436974,9.883024469,2,5.826422828,4.827827846,1,2.096849691,2.009828532,22.56653101,1.015732624,0.135155036,5.365788371,7.085236072,5.05815481,1.696535106,2.562341067,1.609437912,1.791759469,1,1.8,4.853979034,10.58265414,NA,2
103448,-74.6083,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495343,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103449,-71.4147,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495343,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103450,-68.221,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495343,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103451,-65.0273,81.91517,1.333333333,9.953658804,NA,6.916687912,2.984915357,6.305362462,8.913436974,9.883024469,2,5.826422828,4.64823667,1,2.096849691,2.009828532,22.28913537,1.267178197,0.135155036,5.291495343,6.362383927,5.05815481,1.696535106,2.534858259,0.693147181,2.197224577,1,2,4.359634603,10.12290818,NA,1
103453,-58.6399,81.91517,1.666666667,7.119208843,NA,5.86224488,2.933554059,5.212199818,6.953712773,7.229536755,1.666666667,4.923458601,3.833477319,1,1.577797941,1.403501039,14.38656461,1.642386372,0.597253156,4.915155732,2.772948469,3.555062306,NA,2.257555255,0.693147181,2.249904835,1,2.333333333,3.359806702,3.177198933,NA,NA
103454,-55.4462,81.91517,1.666666667,8.225839024,NA,5.86224488,2.933554059,5.859019986,6.953712773,7.229536755,1.75,4.923458601,4.176020366,1,1.577797941,1.403501039,16.63960293,1.315899164,0.597253156,5.102106919,4.393159478,3.555062306,NA,2.340498664,1.609437912,1.962034677,1,2,4.104108109,5.798932655,NA,3
103455,-52.2525,81.91517,1.666666667,8.225839024,NA,5.86224488,2.933554059,5.859019986,6.953712773,7.229536755,1.75,4.923458601,4.176020366,1,1.577797941,1.403501039,16.63960293,1.315899164,0.597253156,5.102106919,4.393159478,3.555062306,NA,2.340498664,1.609437912,1.962034677,1,2,4.104108109,5.798932655,NA,3
