GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
145653,-85.4541,35.20279,1.648068843,6.924080161,NA,5.666252289,2.001449215,5.337436887,5.925604274,6.494880418,3.764247906,5.175901506,3.511707844,1.744430758,1.236456709,1.273953361,12.19632803,1.562506363,0.668036658,4.560305495,1.776089718,3.440336124,0.653222144,2.325385395,0.322262363,2.00445402,1.399812275,1.921507316,3.962876569,5.334207132,5.425009763,1
145655,-84.3547,35.20279,1.655776539,6.922733992,NA,5.663818798,2.10071054,5.381699362,6.015925491,6.592598629,3.669733498,5.226697672,3.533039335,1.762139837,1.307041595,1.344606572,12.61075423,1.563436203,0.624061274,4.496205412,1.720293837,3.454574058,0.71262234,2.343963078,0.299747597,2.022523762,1.388847893,1.919723968,3.981739986,4.782541399,5.425009763,1
145657,-83.2553,35.20279,1.62390961,6.633577529,NA,5.556871786,2.417414098,5.298477678,5.731593713,6.054277098,3.54901147,5.180423257,3.38054784,1.737103614,1.236456709,1.273953361,12.15959215,1.587264241,0.602443512,4.424476443,1.45844011,3.454574058,0.578921385,2.321568043,0.36650651,2.083562031,1.412864583,1.957820731,3.782153578,4.743447075,5.425009763,1
145659,-82.1559,35.20279,1.657358102,6.677927667,NA,5.574333915,2.363765345,5.298477678,5.780202124,6.197730375,3.548914628,5.175901506,3.383092072,1.754949285,1.236456709,1.273953361,12.17154549,1.584732731,0.639506977,4.439688612,1.534203314,3.458162286,0.67663946,2.312577758,0.349196946,2.059403466,1.429760946,1.942178277,3.78776837,4.898321775,5.425009763,1
145661,-81.0566,35.20279,1.641217947,6.651796715,NA,5.561208793,2.328557649,5.449780461,5.737324321,6.06468086,3.658895992,5.146652232,3.405059411,1.711358889,1.236456709,1.273953361,12.21699951,1.559387633,0.680424475,4.47629586,1.572371412,3.343252777,0.895745358,2.309252719,0.368554091,2.043409755,1.461585022,1.906063172,3.822224627,4.854156202,5.488903575,1
145663,-79.9572,35.20279,1.634253763,6.662718375,NA,5.579031103,2.35109316,5.453909304,5.738517816,6.068657633,3.614651851,5.146652232,3.405391416,1.738842371,1.236456709,1.273953361,12.23674118,1.555616407,0.6836536,4.472096381,1.577768299,3.343252777,0.892889648,2.309750229,0.387176069,2.054377824,1.447227644,1.905315243,3.818094026,4.858147187,5.488903575,1
145665,-78.8578,35.20279,1.63044065,6.748022636,NA,5.609832689,2.348984726,5.453909304,5.814730553,6.219847294,3.521791302,5.175901506,3.415790586,1.713034825,1.236456709,1.273953361,12.22389147,1.537960677,0.670004099,4.502212404,1.607874005,3.458162286,0.892889648,2.310692715,0.349196946,2.055250876,1.423537184,1.905783386,3.810282285,5.335637363,5.425009763,1
145667,-77.7585,35.20279,1.633728518,6.716379914,NA,5.602607974,2.404466872,5.526797473,5.905220835,6.261771448,3.410573585,5.213503779,3.457316501,1.785484433,1.343735553,1.385974498,12.67667873,1.53423057,0.656672492,4.490020849,1.549769085,3.343252777,0.930879067,2.315477016,0.368554091,2.063482337,1.444586932,1.926659748,3.8412072,5.302772126,5.488903575,1
145669,-76.6591,35.20279,1.638343747,6.700487016,NA,5.59357316,2.394467017,5.526797473,5.905220835,6.261771448,3.41380157,5.213503779,3.454833449,1.785484433,1.343735553,1.385974498,12.59692965,1.535300171,0.660502966,4.489253536,1.536633155,3.230484389,0.930879067,2.313054091,0.386543014,2.063482337,1.444586932,1.935192448,3.836784243,5.284604471,5.488903575,1
146907,-119.1013,34.30448,1.573919566,6.51155937,NA,5.564926261,2.784970431,5.372280582,5.729732813,6.204456014,2.84575522,5.163514449,3.409164665,1.550468594,1.252391789,1.319152842,12.92348714,1.509314316,0.575384279,4.211480191,1.427310606,3.394225269,0.634828939,2.328643898,0,2.15584652,1.460995565,1.960554807,3.805664794,5.45366479,5.488903575,1
