GlobalID,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
116093,1.725932741,5.070059219,4.66789775,5.26406109,2.562563769,5.671280097,5.322579561,5.442353308,3.066859715,5.568858857,3.715811244,1.677671945,1.553130934,1.520018855,13.41996136,1.160829016,0.560938898,4.510860876,2.545893628,4.02102735,0.850735388,2.320119835,0.50547353,1.874401275,1.345953327,1.678200131,3.61577709,4.640083523,5.267337351,1.597455649
116096,1.74591195,5.109122645,4.754784017,5.270411865,2.578013564,5.702470801,5.365824408,5.518857522,3.12042503,5.586034933,3.710885663,1.673635308,1.621386375,1.626661414,13.32756131,1.149637321,0.565325215,4.491238444,2.511669661,4.035227528,0.930226429,2.321041676,0.544667844,1.883688928,1.334498834,1.684179457,3.622863306,4.633436298,5.175951885,1.632911392
116104,1.723114022,5.058408507,4.673891054,5.259212624,2.550120187,5.680034443,5.352701226,5.497342438,3.046262484,5.558719115,3.70399822,1.67983514,1.567806032,1.538655384,13.56184655,1.166005092,0.57503606,4.488659425,2.524518304,3.962887635,0.780636519,2.317716985,0.460244633,1.864940011,1.344727106,1.678531015,3.600091249,4.629270472,5.301594527,1.654204661
116106,1.726203029,5.060916865,4.660117499,5.260954343,2.517034189,5.727556799,5.312518125,5.439524962,3.064632373,5.529101747,3.709495691,1.672508427,1.521594796,1.482010304,13.55057299,1.158546038,0.569813129,4.504469903,2.525267803,4.009183386,0.785792583,2.317708882,0.480750085,1.860359706,1.345297501,1.65860321,3.598796588,4.597622575,5.306807702,1.604924794
116107,1.712999142,5.077519372,4.6547086,5.266153306,2.557501726,5.724567387,5.353328361,5.494800474,3.068150387,5.552678545,3.72248724,1.67573929,1.549176336,1.51307194,13.55252594,1.158211798,0.565725254,4.514878336,2.562855375,4.00471663,0.795800054,2.321441063,0.486529641,1.862506673,1.347738882,1.669185014,3.609008712,4.629087844,5.2621579,1.619256757
116108,1.703111268,5.049223702,4.678573528,5.253186438,2.543249365,5.702369521,5.329750268,5.466827764,3.064802282,5.520909614,3.715550403,1.679897587,1.553748443,1.525304139,13.47414181,1.157553728,0.568151648,4.489517028,2.516164375,4.017247073,0.784797998,2.317300696,0.458023753,1.870853676,1.350944783,1.680710175,3.590427916,4.628186411,5.254554414,1.628189223
116109,1.715456934,5.071927304,4.665598493,5.268892779,2.552071365,5.682398221,5.3575622,5.507711198,3.050509174,5.556988916,3.714863045,1.679434089,1.57482512,1.536186079,13.47996011,1.161667384,0.566938255,4.514464411,2.567371603,4.011620872,0.855773783,2.319455281,0.47662067,1.869139142,1.347961424,1.672892273,3.602451089,4.663639423,5.282962243,1.586373166
116110,1.710425966,5.055895879,4.660891669,5.260641786,2.549904133,5.678998121,5.298420248,5.42115003,3.078996207,5.510767552,3.712439377,1.67442437,1.541903947,1.50519292,13.47752176,1.160149482,0.574025018,4.49692296,2.52215376,3.99976046,0.851757265,2.315491139,0.490867878,1.865379609,1.351407989,1.666543519,3.600949591,4.641402856,5.258581966,1.625564676
116111,1.720891069,5.070487038,4.665179415,5.266400233,2.553548789,5.723752766,5.348563508,5.491412958,3.060774279,5.5546214,3.722555518,1.684472108,1.561419424,1.528345933,13.43364521,1.162450974,0.566215166,4.511965932,2.578599715,4.020235123,0.785755954,2.320884504,0.472744664,1.862694998,1.344900817,1.681648335,3.598376024,4.662373447,5.231016166,1.635421785
116112,1.713366381,5.068611148,4.665660728,5.262662728,2.551850868,5.683873998,5.320484021,5.454160307,3.073704421,5.533138445,3.718683493,1.6807696,1.548683711,1.52937923,13.48459593,1.161748176,0.56726551,4.494174196,2.533853464,3.998185815,0.811563184,2.318863549,0.468367208,1.866009324,1.342184268,1.67736728,3.598189332,4.640997152,5.253483149,1.587077737
116113,1.709383801,5.072982775,4.661381279,5.267904933,2.53594685,5.708120706,5.356277247,5.501516856,3.062019665,5.548459949,3.718970579,1.675421378,1.575144036,1.548583409,13.53907201,1.158808204,0.564942883,4.499975753,2.543752441,4.03053542,0.814627011,2.317171408,0.466431534,1.861555507,1.34316208,1.671919226,3.60846858,4.654441929,5.203723636,1.668419967
116114,1.720434014,5.085177679,4.663468432,5.268015349,2.535396015,5.723415362,5.348428812,5.489520225,3.080085307,5.52933444,3.714613697,1.682804883,1.553213691,1.520704413,13.41946077,1.162443517,0.569236932,4.496208463,2.545534638,4.011991263,0.826621644,2.318952663,0.480443047,1.867974976,1.341877088,1.665963464,3.600865029,4.686295872,5.205019964,1.635627324
116115,1.721152086,5.054076603,4.667785478,5.256843983,2.546320749,5.699951783,5.33200889,5.463391977,3.09182661,5.509348867,3.709110808,1.676323408,1.550004613,1.520083562,13.44768876,1.170893603,0.567913776,4.489681094,2.509792762,3.992874957,0.772118669,2.316092887,0.464431292,1.871234923,1.349814858,1.675031551,3.601359316,4.620904722,5.289504884,1.58931677
116116,1.71630238,5.085843633,4.667248832,5.270363331,2.556944945,5.681627049,5.36202679,5.499303655,3.071919492,5.537074193,3.716980017,1.673607541,1.579631915,1.538344901,13.65538655,1.163000153,0.562986076,4.509184787,2.546249957,4.028261671,0.809350699,2.32157888,0.468299423,1.859604351,1.349389105,1.675595064,3.609745102,4.662921496,5.216133828,1.607637183
116117,1.715607286,5.054646053,4.671160533,5.257217255,2.544950681,5.687090427,5.303081199,5.430700346,3.072519625,5.557399349,3.71249378,1.683019598,1.541691085,1.503528505,13.50915577,1.162335142,0.564457485,4.502120605,2.541856602,4.02020901,0.791144013,2.318644363,0.484936422,1.859299462,1.348144454,1.672463137,3.595631013,4.588482775,5.227364789,1.626348808
116118,1.713187725,5.070828104,4.667125304,5.263627416,2.558332804,5.707215238,5.347624229,5.496079358,3.075552733,5.531265112,3.715439428,1.677114838,1.551823398,1.516334042,13.47113922,1.1629219,0.561365583,4.504095487,2.543518785,4.001766826,0.789434575,2.320048064,0.471323063,1.866088774,1.34989623,1.674381868,3.608418397,4.635300258,5.252725253,1.596135735
116119,1.717800904,5.075177904,4.672440726,5.264778649,2.547393062,5.694072114,5.316394892,5.449239337,3.074776529,5.549227718,3.71474755,1.6775137,1.53780152,1.519780141,13.47136606,1.164297554,0.567151317,4.514361739,2.545927952,4.022282192,0.829450123,2.318760293,0.480943791,1.862904559,1.348775973,1.666972121,3.606226693,4.643981407,5.277262995,1.620359334
116120,1.716630243,5.079729662,4.672440726,5.269097812,2.534334038,5.715351078,5.338225101,5.476651232,3.065194278,5.527585153,3.727472176,1.672590574,1.549107899,1.51796887,13.54319783,1.15397932,0.574627234,4.511886321,2.56988497,4.015188779,0.843777337,2.31916843,0.494498695,1.865455296,1.349199312,1.671699097,3.619904826,4.66455518,5.243682001,1.619030592
116121,1.708085501,5.051195922,4.681936995,5.25724767,2.550459231,5.679858027,5.303976814,5.423944921,3.086271981,5.531284235,3.708559849,1.672664117,1.541645553,1.503382327,13.4140569,1.163666205,0.56963896,4.494266131,2.512340237,3.991485119,0.810847132,2.316959625,0.479200197,1.859373651,1.343016742,1.668741374,3.586788532,4.566382006,5.25191409,1.660791667
116122,1.721225704,5.069906316,4.674906284,5.2614514,2.555238405,5.682724052,5.331622254,5.466351776,3.077875567,5.501986814,3.707862021,1.675316836,1.546149076,1.506527078,13.49268377,1.163440361,0.566417898,4.499201737,2.522488343,4.020468191,0.80137677,2.320262444,0.472851457,1.864961994,1.338137401,1.673694453,3.600845046,4.660815431,5.229060691,1.651708886
116123,1.710314939,5.058798105,4.658857849,5.261764235,2.542277177,5.708746746,5.330975752,5.468215373,3.06489207,5.554915128,3.719450082,1.675398269,1.554840066,1.527732345,13.56171749,1.156964676,0.565315592,4.511747988,2.540266434,4.017529801,0.817798381,2.319053082,0.48419777,1.859791972,1.346245249,1.674307679,3.60341707,4.642906632,5.254898686,1.63643507
116124,1.708843899,5.049030137,4.667281888,5.254235308,2.541899687,5.683093333,5.294598754,5.414716089,3.067882885,5.517204034,3.711972942,1.677272452,1.540941254,1.519635641,13.39165727,1.161942938,0.571052684,4.486243418,2.528728429,3.984322608,0.830993879,2.317588142,0.474534796,1.864489628,1.348756475,1.672678941,3.597693221,4.652482738,5.261420471,1.612271973
116125,1.718388601,5.090371739,4.674853179,5.269028707,2.565771646,5.707981371,5.362040916,5.512136565,3.06469515,5.52872259,3.72189568,1.676852546,1.560722868,1.542991219,13.6152824,1.159258626,0.564455294,4.50628969,2.554765885,4.01681651,0.772166096,2.319887407,0.451779527,1.863091438,1.34857429,1.686948516,3.607362734,4.684372352,5.240295439,1.613027075
116126,1.712395072,5.087716318,4.670516253,5.267163004,2.553183947,5.707677157,5.340616375,5.475436594,3.06940935,5.547088446,3.720642148,1.671143341,1.562926477,1.540022815,13.59703436,1.158080594,0.563597781,4.508009968,2.555117661,4.019545578,0.809470921,2.320544973,0.497295638,1.864943221,1.345141009,1.672778549,3.602013899,4.655547847,5.227180036,1.620731183
116127,1.712743992,5.04969226,4.669595853,5.255363762,2.558319955,5.668774905,5.320298792,5.451320745,3.072770289,5.544833838,3.709881025,1.681663467,1.534590946,1.503295005,13.31329732,1.16386292,0.566379931,4.487861191,2.50282705,3.99171609,0.780455397,2.315891781,0.456549698,1.864506053,1.348614504,1.674557461,3.591689575,4.567180198,5.248928626,1.561141304
116128,1.716453822,5.058065532,4.675854575,5.260629857,2.550302137,5.705793785,5.339447633,5.475939732,3.070049097,5.535648403,3.713820809,1.67730983,1.540995663,1.513327098,13.53624479,1.161068794,0.563386772,4.500620094,2.5352667,3.988609772,0.795410425,2.320644211,0.467458349,1.86332754,1.345454036,1.674623095,3.601890825,4.664292365,5.283466601,1.598779956
116129,1.721090572,5.073384063,4.657328757,5.260701015,2.551636482,5.659769982,5.32273205,5.454363656,3.064280214,5.506301249,3.705874383,1.682466232,1.520084411,1.497102094,13.47369645,1.164762138,0.563633876,4.493229745,2.514040934,3.993863963,0.798360408,2.316833556,0.463700258,1.867115606,1.348690568,1.678990326,3.599287482,4.623470799,5.268315983,1.621298594
116130,1.721758527,5.065607016,4.672357054,5.262908646,2.54485753,5.69901723,5.318810785,5.461884198,3.054646676,5.532859317,3.716570503,1.680188238,1.537684152,1.501404789,13.59858259,1.158895675,0.5617928,4.501150484,2.543758517,3.991626591,0.769137325,2.318825581,0.478327606,1.858584538,1.346286355,1.675317752,3.610498855,4.653709602,5.294118597,1.604588135
116131,1.719759163,5.081002596,4.679552911,5.268283953,2.547512672,5.718370386,5.370283609,5.51705229,3.057019091,5.565731383,3.720406453,1.676600412,1.565845292,1.532201534,13.5517221,1.163419721,0.559616981,4.508034599,2.558013637,4.010317775,0.797769138,2.320831021,0.467279969,1.863895937,1.34532891,1.680408142,3.599293419,4.683677813,5.2549483,1.646883469
116132,1.718063127,5.065750204,4.660990109,5.263008154,2.560143318,5.729168238,5.355724415,5.501254813,3.056481134,5.563412668,3.716228935,1.67542687,1.582976239,1.552157065,13.61510942,1.164669955,0.563335908,4.51253518,2.539722776,3.991984701,0.803399881,2.320632132,0.46985224,1.871948987,1.343241577,1.679054761,3.607826476,4.664281388,5.232783998,1.602409372
116133,1.713400872,5.05388356,4.662245004,5.253681145,2.5331858,5.680795496,5.311016814,5.434063655,3.061198213,5.531663218,3.712416827,1.677978609,1.553578281,1.530074114,13.51297668,1.161234506,0.561872241,4.48793798,2.517148185,4.020558914,0.808574275,2.318299733,0.476815544,1.870545181,1.343505136,1.670428978,3.598953728,4.622628423,5.256575371,1.551775781
116134,1.700913326,5.040254368,4.678358064,5.256187506,2.567225476,5.684963905,5.327012634,5.467785928,3.07387985,5.508193388,3.701964122,1.67788668,1.547674059,1.503746297,13.58515889,1.16583632,0.563977021,4.501915828,2.513320322,4.003429347,0.81921702,2.318855179,0.459128484,1.869248258,1.343408604,1.682870996,3.589970591,4.602598907,5.245199733,1.658833101
116135,1.716208801,5.044221552,4.652148972,5.254947835,2.554295217,5.728807592,5.321742937,5.455906387,3.08459948,5.51082204,3.711574298,1.680638674,1.54746378,1.508396877,13.6421655,1.162334512,0.568059362,4.499279265,2.515896331,3.971110319,0.744631252,2.318427618,0.486045825,1.87009415,1.350575556,1.677004553,3.60761207,4.608813178,5.225375645,1.63589398
116136,1.712692215,5.062317242,4.67151739,5.265940378,2.554268039,5.699485722,5.348905006,5.488867349,3.062138739,5.555317135,3.719263147,1.676731114,1.556796646,1.526111865,13.55892619,1.161863064,0.56656952,4.511513234,2.530869705,3.993101228,0.802831762,2.320556176,0.474829531,1.870705361,1.344178422,1.686363363,3.602644407,4.673148697,5.291078608,1.612179487
116137,1.719121533,5.03778126,4.664935102,5.254202157,2.55558502,5.654217916,5.315543374,5.439321158,3.070998126,5.537853988,3.704475614,1.679141484,1.528270226,1.501582034,13.45323169,1.16256225,0.569422841,4.476507967,2.505183783,3.977469444,0.78985481,2.316799806,0.457405267,1.865546841,1.341024468,1.675527204,3.607707867,4.653922997,5.267901864,1.600022645
116138,1.71237436,5.070316962,4.669595853,5.269304219,2.551403562,5.721391262,5.332924915,5.465966219,3.057147003,5.513840532,3.715963861,1.678064856,1.534314348,1.526088243,13.46277719,1.158535928,0.577022357,4.504130183,2.525176458,4.040880691,0.865455912,2.316541455,0.478101568,1.863340155,1.347583892,1.672647119,3.606531268,4.682324686,5.260988851,1.601222826
116139,1.719239673,5.072179939,4.674690161,5.262347042,2.544882334,5.732178967,5.309991225,5.432956746,3.089443245,5.526791656,3.719037121,1.681090071,1.524401666,1.494398248,13.48798338,1.158037875,0.568299448,4.516920219,2.564352699,4.007091655,0.80170752,2.318440527,0.490625746,1.864010221,1.346024526,1.667679476,3.614667971,4.67105054,5.218502826,1.589063927
116140,1.719323381,5.062506037,4.660296336,5.262376756,2.540117792,5.675188039,5.316182007,5.439138026,3.060810469,5.527003232,3.718657456,1.676074724,1.541327864,1.521103216,13.37470909,1.159917585,0.566574187,4.493574993,2.535444486,4.016232827,0.81802303,2.317497083,0.496631567,1.870187241,1.347109978,1.666701622,3.592354103,4.658040016,5.259905381,1.638122066
116141,1.707181804,5.031863483,4.657175192,5.249586925,2.533349014,5.696833538,5.315856786,5.430981129,3.070325386,5.514661639,3.712911007,1.674293459,1.556556192,1.535419488,13.49221502,1.161557986,0.567806553,4.498775216,2.517806422,3.983162941,0.770267074,2.316361103,0.471730035,1.861012232,1.354835613,1.679358613,3.608159791,4.579449684,5.290054458,1.583142585
116142,1.709673374,5.069746867,4.655432796,5.261296465,2.539233564,5.697055595,5.313536825,5.443873681,3.087181303,5.541431269,3.709925581,1.676763856,1.5188611,1.507766468,13.46213484,1.163973293,0.562488202,4.478717601,2.507736561,3.980779387,0.767450632,2.316189193,0.472670747,1.871814467,1.342882179,1.675133962,3.58420369,4.659146258,5.283762013,1.565507246
116143,1.722019104,5.075745325,4.664984162,5.264736289,2.547219326,5.729274759,5.344205327,5.487720262,3.077452414,5.522486313,3.713552859,1.67516793,1.558341193,1.52356893,13.48672497,1.158879353,0.572203751,4.501455832,2.528114079,4.031622276,0.808656743,2.319037228,0.46342945,1.870884645,1.350463582,1.676414704,3.617095377,4.585086062,5.277384819,1.591119593
116144,1.712910394,5.07243953,4.672755304,5.26986572,2.565649732,5.712397969,5.343136058,5.48609664,3.06049463,5.520923302,3.721281245,1.675066049,1.533215849,1.50685856,13.76175602,1.15913548,0.552132348,4.51356644,2.549570598,4.025599301,0.800179946,2.31859406,0.459859724,1.862342794,1.343621789,1.676910444,3.598155023,4.653539348,5.241421085,1.594334851
116145,1.710832326,5.041240198,4.665214747,5.252520636,2.539669085,5.677968859,5.333197448,5.469838822,3.059355215,5.524356722,3.711722145,1.685836027,1.554032842,1.523290883,13.411096,1.162804852,0.570862788,4.499650055,2.520515392,4.00315504,0.823971602,2.316783768,0.465589254,1.858748852,1.34917481,1.683097912,3.599772359,4.597816226,5.26158092,1.662160121
116146,1.717417838,5.069397542,4.669595853,5.26612153,2.535797979,5.679892719,5.322019287,5.456204935,3.045143808,5.537281024,3.707593098,1.682281684,1.552047509,1.519755347,13.46188945,1.161212092,0.557945753,4.498897469,2.535931656,4.045486057,0.837461828,2.320293868,0.475414559,1.863781767,1.342918349,1.670518616,3.586733558,4.631374303,5.264534634,1.593377322
116147,1.720174213,5.059969808,4.680659251,5.262346341,2.543557756,5.710118161,5.335430431,5.46743707,3.062724746,5.524429586,3.709960259,1.675144152,1.550545481,1.508284951,13.55260148,1.163715704,0.563954198,4.492286528,2.517354539,4.035003015,0.798467017,2.317409645,0.476717727,1.867881162,1.344762533,1.673009037,3.601103831,4.691164437,5.267987954,1.627046784
116148,1.72052333,5.065985753,4.690516862,5.264075901,2.568196182,5.744891867,5.370848874,5.521852054,3.057646791,5.522837288,3.710164766,1.672581775,1.550594538,1.517161889,13.5546618,1.162574514,0.563875529,4.505153191,2.552907966,4.042417752,0.830032598,2.319890691,0.46668454,1.869003509,1.340801044,1.674010262,3.595868397,4.659976463,5.248325213,1.612393843
116149,1.719363251,5.045338262,4.655252947,5.254813763,2.57750164,5.664384308,5.324560702,5.458854913,3.077230354,5.532978691,3.706677338,1.67833811,1.546531586,1.515811331,13.52832153,1.163839553,0.569300205,4.508758312,2.506202539,3.996281615,0.769124367,2.318623903,0.476225832,1.865393172,1.351057336,1.677402072,3.605303125,4.590238888,5.203969569,1.578235605
116150,1.713049161,5.050413391,4.662997802,5.255661171,2.529524197,5.634582552,5.320581596,5.444641126,3.066359008,5.53205592,3.718790054,1.677383393,1.546604982,1.513934701,13.43385304,1.160311221,0.576770799,4.496221186,2.515351047,3.991911145,0.807583805,2.313980142,0.474378577,1.868365259,1.352923348,1.681855258,3.612205254,4.572093383,5.291198503,1.63102486
116151,1.725721626,5.069743207,4.663372691,5.257104743,2.566142643,5.739420646,5.297882834,5.419590686,3.074312769,5.528620824,3.714439338,1.675516523,1.532507844,1.511029796,13.65844141,1.162498759,0.570346802,4.502372223,2.54996538,4.007360018,0.793973183,2.321344151,0.485082886,1.867012987,1.34318008,1.667796704,3.607346865,4.689799795,5.262707334,1.603836185
116152,1.71646042,5.046085567,4.686959991,5.258585066,2.552800369,5.690308013,5.339831581,5.485946314,3.075553857,5.525070214,3.714095557,1.674827178,1.577946549,1.532706459,13.54696056,1.158360524,0.568626487,4.506705053,2.528329271,4.003403177,0.802048733,2.322164085,0.469517687,1.864537907,1.353701279,1.677960491,3.622045528,4.596569972,5.229168968,1.570038377
116153,1.706638668,5.041249026,4.668074635,5.259115517,2.546203743,5.658391334,5.298418134,5.421344126,3.065240513,5.535662459,3.719172441,1.675621885,1.546379942,1.521487391,13.46851183,1.155678364,0.569125267,4.487024466,2.513982814,3.984232646,0.772255824,2.316073552,0.489145716,1.859975796,1.346572029,1.682176559,3.591797054,4.617072876,5.197923763,1.633184789
116154,1.720665839,5.072656277,4.669595853,5.265659185,2.532413442,5.695036401,5.343550308,5.471101662,3.088158767,5.520142051,3.72371803,1.681447306,1.539548545,1.497758281,13.66991047,1.165328042,0.570100127,4.508262514,2.560966398,4.013694266,0.801306941,2.321133432,0.474364869,1.870982131,1.344685147,1.682058008,3.609342436,4.685260275,5.23501635,1.6260454
116155,1.717392855,5.044665475,4.669595853,5.258524052,2.555320332,5.695846972,5.348920095,5.492678288,3.063399559,5.522789768,3.705008665,1.678538282,1.561812129,1.524667796,13.57875574,1.168858354,0.558196797,4.506284913,2.516500145,3.980307543,0.824659731,2.31979305,0.46427606,1.871352779,1.34698889,1.677105746,3.589230921,4.648118093,5.261004719,1.617777778
116175,1.723551876,5.033506185,4.656238823,5.240561724,2.574193748,5.712232558,5.269511384,5.372029815,3.078543651,5.512153824,3.705512691,1.684944697,1.522337567,1.473100693,13.49802398,1.157621787,0.569305717,4.510880489,2.512074031,3.957244302,0.784421181,2.319192407,0.504443205,1.870230884,1.347958874,1.671352453,3.604780931,4.644593947,5.24420787,1.592779177
116176,1.705519444,5.075659799,4.651341246,5.258657368,2.553535117,5.683272504,5.357747769,5.488601837,3.083707273,5.583203953,3.721502685,1.673752448,1.526785126,1.502424949,13.43435029,1.152766205,0.567391898,4.523922237,2.525501285,4.016867096,0.806171145,2.318898835,0.461462613,1.854748701,1.352050033,1.683613245,3.605903883,4.623770986,5.216416483,1.597014925
116177,1.712990296,5.074412658,4.641631349,5.259938259,2.547304256,5.684547964,5.279442239,5.389508396,3.061272009,5.549160331,3.712091724,1.677954504,1.516121547,1.507811972,13.41866556,1.162838333,0.580035532,4.492221951,2.527871749,4.008796396,0.797977842,2.316955182,0.471299203,1.864029539,1.343598346,1.663251679,3.612027732,4.708461864,5.186295587,1.565901361
116178,1.701050541,5.04287892,4.683286808,5.257060538,2.535554822,5.652034891,5.358303999,5.507800063,3.032461652,5.550224314,3.700470242,1.666813015,1.536019573,1.522431049,13.15916186,1.162268746,0.569425772,4.484864629,2.497807315,3.998815506,0.767599808,2.311783372,0.460769744,1.872635211,1.350543382,1.675113131,3.559021232,4.638354661,5.245862926,1.58032646
116179,1.707834055,5.025013741,4.661954389,5.245070025,2.557698397,5.720031146,5.293120078,5.396238509,3.062624892,5.536025693,3.711267635,1.684956172,1.564038739,1.52007114,13.70433705,1.166453177,0.570230381,4.505454499,2.486193024,3.979963692,0.764789028,2.317174408,0.440460398,1.86516976,1.348681624,1.68982924,3.580589344,4.554662281,5.343241436,1.567460317
116180,1.713344048,5.053907575,4.641577154,5.252011449,2.527973773,5.612616408,5.332674341,5.463247707,3.065102908,5.566181472,3.715536706,1.676731929,1.516036363,1.498645292,13.35841669,1.165667988,0.565042023,4.498073989,2.508424402,3.978113735,0.784309143,2.320976467,0.474274056,1.879237307,1.337449131,1.673595094,3.590811617,4.594229313,5.215458954,1.582460733
116181,1.71293158,5.041696839,4.664617323,5.255107497,2.538278684,5.687957355,5.296111366,5.428996182,3.086794961,5.59742695,3.709986682,1.688365587,1.538494653,1.516592186,13.46132035,1.161485615,0.558460058,4.4975218,2.528521252,3.994309419,0.796277058,2.31610166,0.493271285,1.863541423,1.350716464,1.66549503,3.602300323,4.652231097,5.243762022,1.667647059
116182,1.701209466,5.047339996,4.681995208,5.250672574,2.557567284,5.691328774,5.325694617,5.463678123,3.063513317,5.553527699,3.704377092,1.677374459,1.546029487,1.506325905,13.36577744,1.170272259,0.557889433,4.488937112,2.507731945,3.993406547,0.791683385,2.316280841,0.470930206,1.86647476,1.34113973,1.679791853,3.581541738,4.575002797,5.271354598,1.605946399
116183,1.731043479,5.058768129,4.700889464,5.252210045,2.564825233,5.746088579,5.316788202,5.431487483,3.056544009,5.557167317,3.708436542,1.682035401,1.569370735,1.554592294,13.62921502,1.157319915,0.571043682,4.497965175,2.515112104,4.019734612,0.77355578,2.322036793,0.474509222,1.848277045,1.357854271,1.659942313,3.612922675,4.63451227,5.234843101,1.612394149
116212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116483,1.713290992,5.082098485,4.680548617,5.270957134,2.54271007,5.704378443,5.343692331,5.475920846,3.087605819,5.52716366,3.720108445,1.675869124,1.566791401,1.52498158,13.47679407,1.160366668,0.563581802,4.506764314,2.54216529,4.009990657,0.815106757,2.32113286,0.463591507,1.861840798,1.345536342,1.679898489,3.628247393,4.677008924,5.261271118,1.588786952
116484,1.727173521,5.10247318,4.653166706,5.27302485,2.53538388,5.66863161,5.359364449,5.495309033,3.066361167,5.520916387,3.721820707,1.677094873,1.537642839,1.499587083,13.51815955,1.161774604,0.565006788,4.513511694,2.567474308,3.995700753,0.856270492,2.319709168,0.482403162,1.873144918,1.350978964,1.672398334,3.619333955,4.657448143,5.22488027,1.615283192
116485,1.710700204,5.077564684,4.684125029,5.26394871,2.547039927,5.70470536,5.348436512,5.495479126,3.068188038,5.556243192,3.720821372,1.675429471,1.567320987,1.540365038,13.51334842,1.157461731,0.569893436,4.499393047,2.551752162,3.969390832,0.818142938,2.318478859,0.46372193,1.859496556,1.345359821,1.674810677,3.59557936,4.571648311,5.233164047,1.677183735
116486,1.714359712,5.077278948,4.674964854,5.260053166,2.536805477,5.677930487,5.336537744,5.477587268,3.078452926,5.520934034,3.716697427,1.683623038,1.513090734,1.486239399,13.54448377,1.159282889,0.559809119,4.513874407,2.532470176,4.001766269,0.789632504,2.319759281,0.455548522,1.865533272,1.35029096,1.6781593,3.601004913,4.679289789,5.251736706,1.618070444
116487,1.710332292,5.053161514,4.682278,5.259904984,2.552896309,5.711010261,5.318383566,5.446227902,3.073198772,5.54593891,3.705775943,1.677663662,1.559267629,1.537276367,13.37098851,1.163849882,0.569537641,4.493351534,2.507240039,3.984683765,0.798300985,2.317299166,0.472700746,1.869133846,1.345306659,1.670219713,3.598239106,4.635430695,5.258011402,1.656259098
116488,1.72307371,5.089414977,4.667604441,5.269990107,2.54728119,5.665856022,5.32877893,5.468429456,3.073292784,5.559734787,3.716828208,1.679500035,1.554117203,1.52859097,13.57089539,1.164792059,0.559924524,4.520453187,2.557808825,4.023386473,0.831429153,2.321027157,0.485625954,1.862386919,1.347103761,1.673742149,3.599539639,4.667054546,5.266749984,1.650724638
116489,1.707554382,5.050603819,4.649347045,5.260073183,2.537703229,5.622710085,5.311577383,5.432818784,3.062380039,5.511773757,3.70803068,1.676924628,1.517672511,1.509550062,13.08410609,1.160092344,0.578004581,4.488613239,2.494622995,3.952935073,0.813483155,2.314576942,0.463665459,1.869443122,1.346207018,1.667998498,3.583510962,4.638216802,5.259834233,1.594468599
116490,1.724620276,5.072206012,4.669595853,5.265414018,2.542325678,5.712831066,5.343690165,5.477202517,3.072094843,5.531439383,3.720331839,1.674370876,1.539413261,1.515142104,13.47728698,1.156649503,0.574863711,4.505347361,2.556565821,4.014952018,0.800840832,2.317599863,0.481472789,1.860759932,1.346478475,1.666681745,3.617816238,4.715350508,5.231670201,1.628600543
116491,1.719159689,5.048269727,4.677419255,5.256779501,2.533318353,5.711052124,5.330821737,5.463682508,3.081720827,5.53495365,3.709931542,1.678965921,1.545682418,1.50384792,13.55355195,1.167863745,0.575009533,4.498954887,2.509420294,4.032717342,0.796889097,2.319227769,0.459554812,1.864967264,1.341206661,1.680799632,3.604205847,4.610586831,5.295147288,1.569223485
116494,1.719244553,5.054399084,4.690830803,5.255879387,2.545456128,5.713751635,5.318120085,5.456170703,3.061919543,5.53883457,3.714228936,1.686547267,1.516748022,1.494178039,13.53207145,1.159889847,0.563182683,4.505915674,2.517722498,3.999369067,0.812353114,2.318538204,0.455916003,1.863755503,1.346147258,1.670435065,3.605102718,4.632174058,5.261817082,1.560810811
116495,1.721994486,5.066627672,4.674811454,5.264179373,2.558936274,5.663377261,5.339880256,5.475116172,3.062889855,5.547225178,3.718008686,1.680999107,1.578701021,1.54767045,13.52537793,1.161440339,0.561081406,4.507555704,2.545561565,4.001165448,0.790083514,2.318741312,0.465859245,1.865652088,1.354683325,1.680653962,3.604366351,4.680899219,5.274927117,1.608104197
